id,stopNumber,routeName
45883,9,LEEDS-CHST-BB00BD
45884,10,LEEDS-CHST-BB00BD
45885,11,LEEDS-CHST-BB00BD
45886,12,LEEDS-CHST-BB00BD
45887,13,LEEDS-CHST-BB00BD
45888,14,LEEDS-CHST-BB00BD
45889,15,LEEDS-CHST-BB00BD
45890,16,LEEDS-CHST-BB00BD
45891,17,LEEDS-CHST-BB00BD
45892,0,GRVSEND-MSTONEW-BEF887
45893,1,GRVSEND-MSTONEW-BEF887
45894,2,GRVSEND-MSTONEW-BEF887
45895,0,IVRNESS-ABRDEEN-61FA47
45896,1,IVRNESS-ABRDEEN-61FA47
45897,2,IVRNESS-ABRDEEN-61FA47
45898,3,IVRNESS-ABRDEEN-61FA47
45899,4,IVRNESS-ABRDEEN-61FA47
45900,5,IVRNESS-ABRDEEN-61FA47
45901,6,IVRNESS-ABRDEEN-61FA47
45902,7,IVRNESS-ABRDEEN-61FA47
45903,8,IVRNESS-ABRDEEN-61FA47
45904,9,IVRNESS-ABRDEEN-61FA47
45905,10,IVRNESS-ABRDEEN-61FA47
45906,0,IVRNESS-SHVN-B5123D
45907,1,IVRNESS-SHVN-B5123D
45908,2,IVRNESS-SHVN-B5123D
45909,3,IVRNESS-SHVN-B5123D
45910,4,IVRNESS-SHVN-B5123D
45911,5,IVRNESS-SHVN-B5123D
45912,6,IVRNESS-SHVN-B5123D
45913,7,IVRNESS-SHVN-B5123D
45914,8,IVRNESS-SHVN-B5123D
45915,9,IVRNESS-SHVN-B5123D
45916,10,IVRNESS-SHVN-B5123D
45917,11,IVRNESS-SHVN-B5123D
45918,12,IVRNESS-SHVN-B5123D
45919,0,GLGQHL-ABRDEEN-5B494C
45920,1,GLGQHL-ABRDEEN-5B494C
45921,2,GLGQHL-ABRDEEN-5B494C
45922,3,GLGQHL-ABRDEEN-5B494C
45923,4,GLGQHL-ABRDEEN-5B494C
45924,5,GLGQHL-ABRDEEN-5B494C
45925,6,GLGQHL-ABRDEEN-5B494C
45926,7,GLGQHL-ABRDEEN-5B494C
45927,8,GLGQHL-ABRDEEN-5B494C
45928,0,GLGQHL-IVRNESS-99561E
45929,1,GLGQHL-IVRNESS-99561E
45930,2,GLGQHL-IVRNESS-99561E
45931,3,GLGQHL-IVRNESS-99561E
45932,4,GLGQHL-IVRNESS-99561E
45933,5,GLGQHL-IVRNESS-99561E
45934,6,GLGQHL-IVRNESS-99561E
45935,7,GLGQHL-IVRNESS-99561E
45936,8,GLGQHL-IVRNESS-99561E
45937,9,GLGQHL-IVRNESS-99561E
45938,10,GLGQHL-IVRNESS-99561E
45939,11,GLGQHL-IVRNESS-99561E
45940,12,GLGQHL-IVRNESS-99561E
45941,13,GLGQHL-IVRNESS-99561E
45942,14,GLGQHL-IVRNESS-99561E
45943,15,GLGQHL-IVRNESS-99561E
45944,0,IVRNESS-EDINBUR-BEDF56
45945,1,IVRNESS-EDINBUR-BEDF56
45946,2,IVRNESS-EDINBUR-BEDF56
45947,3,IVRNESS-EDINBUR-BEDF56
45948,4,IVRNESS-EDINBUR-BEDF56
45949,5,IVRNESS-EDINBUR-BEDF56
45950,6,IVRNESS-EDINBUR-BEDF56
45951,7,IVRNESS-EDINBUR-BEDF56
45952,8,IVRNESS-EDINBUR-BEDF56
45953,9,IVRNESS-EDINBUR-BEDF56
45954,10,IVRNESS-EDINBUR-BEDF56
45955,11,IVRNESS-EDINBUR-BEDF56
45956,12,IVRNESS-EDINBUR-BEDF56
45957,13,IVRNESS-EDINBUR-BEDF56
45958,14,IVRNESS-EDINBUR-BEDF56
45959,15,IVRNESS-EDINBUR-BEDF56
45960,16,IVRNESS-EDINBUR-BEDF56
45961,17,IVRNESS-EDINBUR-BEDF56
45962,0,ABRDEEN-IVRNESS-C98583
45963,1,ABRDEEN-IVRNESS-C98583
45964,2,ABRDEEN-IVRNESS-C98583
45965,3,ABRDEEN-IVRNESS-C98583
45966,4,ABRDEEN-IVRNESS-C98583
45967,5,ABRDEEN-IVRNESS-C98583
45968,6,ABRDEEN-IVRNESS-C98583
45969,7,ABRDEEN-IVRNESS-C98583
45970,8,ABRDEEN-IVRNESS-C98583
45971,9,ABRDEEN-IVRNESS-C98583
45972,10,ABRDEEN-IVRNESS-C98583
45973,0,DUNDETB-IVRNESS-C06D06
45974,1,DUNDETB-IVRNESS-C06D06
45975,2,DUNDETB-IVRNESS-C06D06
45976,3,DUNDETB-IVRNESS-C06D06
45977,4,DUNDETB-IVRNESS-C06D06
45978,5,DUNDETB-IVRNESS-C06D06
45979,6,DUNDETB-IVRNESS-C06D06
45980,7,DUNDETB-IVRNESS-C06D06
45981,8,DUNDETB-IVRNESS-C06D06
45982,9,DUNDETB-IVRNESS-C06D06
45983,10,DUNDETB-IVRNESS-C06D06
45984,11,DUNDETB-IVRNESS-C06D06
45985,12,DUNDETB-IVRNESS-C06D06
45986,13,DUNDETB-IVRNESS-C06D06
45987,14,DUNDETB-IVRNESS-C06D06
45988,15,DUNDETB-IVRNESS-C06D06
45989,16,DUNDETB-IVRNESS-C06D06
45990,17,DUNDETB-IVRNESS-C06D06
45991,18,DUNDETB-IVRNESS-C06D06
45992,19,DUNDETB-IVRNESS-C06D06
45993,0,ABRDEEN-GLGQHL-4F566F
45994,1,ABRDEEN-GLGQHL-4F566F
45995,2,ABRDEEN-GLGQHL-4F566F
45996,3,ABRDEEN-GLGQHL-4F566F
45997,4,ABRDEEN-GLGQHL-4F566F
45998,5,ABRDEEN-GLGQHL-4F566F
45999,6,ABRDEEN-GLGQHL-4F566F
46000,7,ABRDEEN-GLGQHL-4F566F
46001,8,ABRDEEN-GLGQHL-4F566F
46002,9,ABRDEEN-GLGQHL-4F566F
46003,0,HULL-LVRPLSH-CF3490
46004,1,HULL-LVRPLSH-CF3490
46005,2,HULL-LVRPLSH-CF3490
46006,3,HULL-LVRPLSH-CF3490
46007,4,HULL-LVRPLSH-CF3490
46008,5,HULL-LVRPLSH-CF3490
46009,6,HULL-LVRPLSH-CF3490
46010,7,HULL-LVRPLSH-CF3490
46011,8,HULL-LVRPLSH-CF3490
46012,9,HULL-LVRPLSH-CF3490
46013,0,MLGV-MOTHRWL-D71A5A
46014,1,MLGV-MOTHRWL-D71A5A
46015,2,MLGV-MOTHRWL-D71A5A
46016,3,MLGV-MOTHRWL-D71A5A
46017,4,MLGV-MOTHRWL-D71A5A
46018,5,MLGV-MOTHRWL-D71A5A
46019,6,MLGV-MOTHRWL-D71A5A
46020,7,MLGV-MOTHRWL-D71A5A
46021,8,MLGV-MOTHRWL-D71A5A
46022,9,MLGV-MOTHRWL-D71A5A
46023,10,MLGV-MOTHRWL-D71A5A
46024,11,MLGV-MOTHRWL-D71A5A
46025,12,MLGV-MOTHRWL-D71A5A
46026,13,MLGV-MOTHRWL-D71A5A
46027,14,MLGV-MOTHRWL-D71A5A
46028,15,MLGV-MOTHRWL-D71A5A
46029,0,EDINBUR-GSCD-A80D1D
46030,1,EDINBUR-GSCD-A80D1D
46031,2,EDINBUR-GSCD-A80D1D
46032,3,EDINBUR-GSCD-A80D1D
46033,4,EDINBUR-GSCD-A80D1D
46034,5,EDINBUR-GSCD-A80D1D
46035,6,EDINBUR-GSCD-A80D1D
46036,7,EDINBUR-GSCD-A80D1D
46037,8,EDINBUR-GSCD-A80D1D
46038,9,EDINBUR-GSCD-A80D1D
46039,10,EDINBUR-GSCD-A80D1D
46040,11,EDINBUR-GSCD-A80D1D
46041,12,EDINBUR-GSCD-A80D1D
46042,13,EDINBUR-GSCD-A80D1D
46043,14,EDINBUR-GSCD-A80D1D
46044,15,EDINBUR-GSCD-A80D1D
46045,16,EDINBUR-GSCD-A80D1D
46046,17,EDINBUR-GSCD-A80D1D
46047,18,EDINBUR-GSCD-A80D1D
46048,19,EDINBUR-GSCD-A80D1D
46049,20,EDINBUR-GSCD-A80D1D
46050,21,EDINBUR-GSCD-A80D1D
46051,22,EDINBUR-GSCD-A80D1D
46052,23,EDINBUR-GSCD-A80D1D
46053,24,EDINBUR-GSCD-A80D1D
46054,0,GSCD-MOTHRWL-1E1119
46055,1,GSCD-MOTHRWL-1E1119
46056,2,GSCD-MOTHRWL-1E1119
46057,3,GSCD-MOTHRWL-1E1119
46058,4,GSCD-MOTHRWL-1E1119
46059,5,GSCD-MOTHRWL-1E1119
46060,6,GSCD-MOTHRWL-1E1119
46061,7,GSCD-MOTHRWL-1E1119
46062,8,GSCD-MOTHRWL-1E1119
46063,9,GSCD-MOTHRWL-1E1119
46064,10,GSCD-MOTHRWL-1E1119
46065,11,GSCD-MOTHRWL-1E1119
46066,12,GSCD-MOTHRWL-1E1119
46067,13,GSCD-MOTHRWL-1E1119
46068,14,GSCD-MOTHRWL-1E1119
46069,15,GSCD-MOTHRWL-1E1119
46070,16,GSCD-MOTHRWL-1E1119
46071,17,GSCD-MOTHRWL-1E1119
46072,18,GSCD-MOTHRWL-1E1119
46073,0,SPRNGBN-BALLOCH-1B0D8E
46074,1,SPRNGBN-BALLOCH-1B0D8E
46075,2,SPRNGBN-BALLOCH-1B0D8E
46076,3,SPRNGBN-BALLOCH-1B0D8E
46077,4,SPRNGBN-BALLOCH-1B0D8E
46078,5,SPRNGBN-BALLOCH-1B0D8E
46079,6,SPRNGBN-BALLOCH-1B0D8E
46080,7,SPRNGBN-BALLOCH-1B0D8E
46081,8,SPRNGBN-BALLOCH-1B0D8E
46082,9,SPRNGBN-BALLOCH-1B0D8E
46083,10,SPRNGBN-BALLOCH-1B0D8E
46084,11,SPRNGBN-BALLOCH-1B0D8E
46085,12,SPRNGBN-BALLOCH-1B0D8E
46086,13,SPRNGBN-BALLOCH-1B0D8E
46087,14,SPRNGBN-BALLOCH-1B0D8E
46088,15,SPRNGBN-BALLOCH-1B0D8E
46089,16,SPRNGBN-BALLOCH-1B0D8E
46090,17,SPRNGBN-BALLOCH-1B0D8E
46091,18,SPRNGBN-BALLOCH-1B0D8E
46092,0,SPRNGBN-GSCD-E1A1A8
46093,1,SPRNGBN-GSCD-E1A1A8
46094,2,SPRNGBN-GSCD-E1A1A8
46095,3,SPRNGBN-GSCD-E1A1A8
46096,4,SPRNGBN-GSCD-E1A1A8
46097,5,SPRNGBN-GSCD-E1A1A8
46098,6,SPRNGBN-GSCD-E1A1A8
46099,7,SPRNGBN-GSCD-E1A1A8
46100,8,SPRNGBN-GSCD-E1A1A8
46101,9,SPRNGBN-GSCD-E1A1A8
46102,10,SPRNGBN-GSCD-E1A1A8
46103,11,SPRNGBN-GSCD-E1A1A8
46104,12,SPRNGBN-GSCD-E1A1A8
46105,0,BALLOCH-SPRNGBN-71FA9A
46106,1,BALLOCH-SPRNGBN-71FA9A
46107,2,BALLOCH-SPRNGBN-71FA9A
46108,3,BALLOCH-SPRNGBN-71FA9A
46109,4,BALLOCH-SPRNGBN-71FA9A
46110,5,BALLOCH-SPRNGBN-71FA9A
46111,6,BALLOCH-SPRNGBN-71FA9A
46112,7,BALLOCH-SPRNGBN-71FA9A
46113,8,BALLOCH-SPRNGBN-71FA9A
46114,9,BALLOCH-SPRNGBN-71FA9A
46115,10,BALLOCH-SPRNGBN-71FA9A
46116,11,BALLOCH-SPRNGBN-71FA9A
46117,12,BALLOCH-SPRNGBN-71FA9A
46118,13,BALLOCH-SPRNGBN-71FA9A
46119,14,BALLOCH-SPRNGBN-71FA9A
46120,15,BALLOCH-SPRNGBN-71FA9A
46121,16,BALLOCH-SPRNGBN-71FA9A
46122,17,BALLOCH-SPRNGBN-71FA9A
46123,18,BALLOCH-SPRNGBN-71FA9A
46124,0,FAVRSHM-STPADOM-4B4C7A
46125,1,FAVRSHM-STPADOM-4B4C7A
46126,2,FAVRSHM-STPADOM-4B4C7A
46127,3,FAVRSHM-STPADOM-4B4C7A
46128,4,FAVRSHM-STPADOM-4B4C7A
46129,5,FAVRSHM-STPADOM-4B4C7A
46130,6,FAVRSHM-STPADOM-4B4C7A
46131,7,FAVRSHM-STPADOM-4B4C7A
46132,8,FAVRSHM-STPADOM-4B4C7A
46133,9,FAVRSHM-STPADOM-4B4C7A
46134,10,FAVRSHM-STPADOM-4B4C7A
46135,11,FAVRSHM-STPADOM-4B4C7A
46136,12,FAVRSHM-STPADOM-4B4C7A
46137,13,FAVRSHM-STPADOM-4B4C7A
46138,14,FAVRSHM-STPADOM-4B4C7A
46139,15,FAVRSHM-STPADOM-4B4C7A
46140,16,FAVRSHM-STPADOM-4B4C7A
46141,17,FAVRSHM-STPADOM-4B4C7A
46142,18,FAVRSHM-STPADOM-4B4C7A
46143,19,FAVRSHM-STPADOM-4B4C7A
46144,20,FAVRSHM-STPADOM-4B4C7A
46145,0,EDINBUR-CRSTRS-B927E8
46146,1,EDINBUR-CRSTRS-B927E8
46147,0,GLGC-EUSTON-FEEA7E
46148,1,GLGC-EUSTON-FEEA7E
46149,0,BARRYIS-RADYR-0DCB58
46150,1,BARRYIS-RADYR-0DCB58
46151,2,BARRYIS-RADYR-0DCB58
46152,3,BARRYIS-RADYR-0DCB58
46153,4,BARRYIS-RADYR-0DCB58
46154,5,BARRYIS-RADYR-0DCB58
46155,6,BARRYIS-RADYR-0DCB58
46156,7,BARRYIS-RADYR-0DCB58
46157,8,BARRYIS-RADYR-0DCB58
46158,9,BARRYIS-RADYR-0DCB58
46159,10,BARRYIS-RADYR-0DCB58
46160,11,BARRYIS-RADYR-0DCB58
46161,12,BARRYIS-RADYR-0DCB58
46162,0,STPX-DRBY-E504F1
46163,1,STPX-DRBY-E504F1
46164,2,STPX-DRBY-E504F1
46165,3,STPX-DRBY-E504F1
46166,4,STPX-DRBY-E504F1
46167,5,STPX-DRBY-E504F1
46168,6,STPX-DRBY-E504F1
46169,7,STPX-DRBY-E504F1
46170,8,STPX-DRBY-E504F1
46171,0,ABRDEEN-LEEDS-18DCE5
46172,1,ABRDEEN-LEEDS-18DCE5
46173,2,ABRDEEN-LEEDS-18DCE5
46174,3,ABRDEEN-LEEDS-18DCE5
46175,4,ABRDEEN-LEEDS-18DCE5
46176,5,ABRDEEN-LEEDS-18DCE5
46177,6,ABRDEEN-LEEDS-18DCE5
46178,7,ABRDEEN-LEEDS-18DCE5
46179,8,ABRDEEN-LEEDS-18DCE5
46180,9,ABRDEEN-LEEDS-18DCE5
46181,10,ABRDEEN-LEEDS-18DCE5
46182,11,ABRDEEN-LEEDS-18DCE5
46183,12,ABRDEEN-LEEDS-18DCE5
46184,13,ABRDEEN-LEEDS-18DCE5
46185,14,ABRDEEN-LEEDS-18DCE5
46186,15,ABRDEEN-LEEDS-18DCE5
46187,16,ABRDEEN-LEEDS-18DCE5
46188,17,ABRDEEN-LEEDS-18DCE5
46189,18,ABRDEEN-LEEDS-18DCE5
46190,19,ABRDEEN-LEEDS-18DCE5
46191,0,CLCHSTR-LIVST-8A3A10
46192,1,CLCHSTR-LIVST-8A3A10
46193,2,CLCHSTR-LIVST-8A3A10
46194,3,CLCHSTR-LIVST-8A3A10
46195,4,CLCHSTR-LIVST-8A3A10
46196,5,CLCHSTR-LIVST-8A3A10
46197,6,CLCHSTR-LIVST-8A3A10
46198,7,CLCHSTR-LIVST-8A3A10
46199,8,CLCHSTR-LIVST-8A3A10
46200,9,CLCHSTR-LIVST-8A3A10
46201,10,CLCHSTR-LIVST-8A3A10
46202,0,RADYR-CRDFCEN-73E2E2
46203,1,RADYR-CRDFCEN-73E2E2
46204,2,RADYR-CRDFCEN-73E2E2
46205,3,RADYR-CRDFCEN-73E2E2
46206,4,RADYR-CRDFCEN-73E2E2
46207,0,LEEDS-KNGX-43CCAD
46208,1,LEEDS-KNGX-43CCAD
46209,2,LEEDS-KNGX-43CCAD
46210,3,LEEDS-KNGX-43CCAD
46211,4,LEEDS-KNGX-43CCAD
46212,5,LEEDS-KNGX-43CCAD
46213,6,LEEDS-KNGX-43CCAD
46214,7,LEEDS-KNGX-43CCAD
46215,0,KNGX-LEEDS-9D6159
46216,1,KNGX-LEEDS-9D6159
46217,0,EDINBUR-KNGX-25CA60
46218,1,EDINBUR-KNGX-25CA60
46219,2,EDINBUR-KNGX-25CA60
46220,0,EDINBUR-KNGX-F1C7BB
46221,1,EDINBUR-KNGX-F1C7BB
46222,2,EDINBUR-KNGX-F1C7BB
46223,3,EDINBUR-KNGX-F1C7BB
46224,4,EDINBUR-KNGX-F1C7BB
46225,5,EDINBUR-KNGX-F1C7BB
46226,6,EDINBUR-KNGX-F1C7BB
46227,7,EDINBUR-KNGX-F1C7BB
46228,8,EDINBUR-KNGX-F1C7BB
46229,9,EDINBUR-KNGX-F1C7BB
46230,10,EDINBUR-KNGX-F1C7BB
46231,11,EDINBUR-KNGX-F1C7BB
46232,12,EDINBUR-KNGX-F1C7BB
46233,0,EDINBUR-KNGX-ACD63D
46234,1,EDINBUR-KNGX-ACD63D
46235,2,EDINBUR-KNGX-ACD63D
46236,3,EDINBUR-KNGX-ACD63D
46237,4,EDINBUR-KNGX-ACD63D
46238,5,EDINBUR-KNGX-ACD63D
46239,6,EDINBUR-KNGX-ACD63D
46240,7,EDINBUR-KNGX-ACD63D
46241,8,EDINBUR-KNGX-ACD63D
46242,9,EDINBUR-KNGX-ACD63D
46243,10,EDINBUR-KNGX-ACD63D
46244,11,EDINBUR-KNGX-ACD63D
46245,12,EDINBUR-KNGX-ACD63D
46246,13,EDINBUR-KNGX-ACD63D
46247,14,EDINBUR-KNGX-ACD63D
46248,0,EDINBUR-KNGX-487279
46249,1,EDINBUR-KNGX-487279
46250,2,EDINBUR-KNGX-487279
46251,3,EDINBUR-KNGX-487279
46252,4,EDINBUR-KNGX-487279
46253,5,EDINBUR-KNGX-487279
46254,6,EDINBUR-KNGX-487279
46255,7,EDINBUR-KNGX-487279
46256,8,EDINBUR-KNGX-487279
46257,9,EDINBUR-KNGX-487279
46258,10,EDINBUR-KNGX-487279
46259,11,EDINBUR-KNGX-487279
46260,12,EDINBUR-KNGX-487279
46261,13,EDINBUR-KNGX-487279
46262,14,EDINBUR-KNGX-487279
46263,0,KNGX-YORK-983250
46264,1,KNGX-YORK-983250
46265,0,BRGHTN-EBOURNE-AB3E5F
46266,1,BRGHTN-EBOURNE-AB3E5F
46267,2,BRGHTN-EBOURNE-AB3E5F
46268,3,BRGHTN-EBOURNE-AB3E5F
46269,4,BRGHTN-EBOURNE-AB3E5F
46270,5,BRGHTN-EBOURNE-AB3E5F
46271,6,BRGHTN-EBOURNE-AB3E5F
46272,0,PADTON-HAYESAH-535022
46273,1,PADTON-HAYESAH-535022
46274,2,PADTON-HAYESAH-535022
46275,3,PADTON-HAYESAH-535022
46276,4,PADTON-HAYESAH-535022
46277,5,PADTON-HAYESAH-535022
46278,6,PADTON-HAYESAH-535022
46279,0,HTRWTM4-PADTON-6E4AB5
46280,1,HTRWTM4-PADTON-6E4AB5
46281,2,HTRWTM4-PADTON-6E4AB5
46282,3,HTRWTM4-PADTON-6E4AB5
46283,4,HTRWTM4-PADTON-6E4AB5
46284,5,HTRWTM4-PADTON-6E4AB5
46285,0,EUSTON-WVRMPTN-3C866D
46286,1,EUSTON-WVRMPTN-3C866D
46287,2,EUSTON-WVRMPTN-3C866D
46288,3,EUSTON-WVRMPTN-3C866D
46289,4,EUSTON-WVRMPTN-3C866D
46290,5,EUSTON-WVRMPTN-3C866D
46291,6,EUSTON-WVRMPTN-3C866D
46292,0,EUSTON-BLCKPLN-5C4CCE
46293,1,EUSTON-BLCKPLN-5C4CCE
46294,2,EUSTON-BLCKPLN-5C4CCE
46295,3,EUSTON-BLCKPLN-5C4CCE
46296,4,EUSTON-BLCKPLN-5C4CCE
46297,5,EUSTON-BLCKPLN-5C4CCE
46298,0,HRLWTWN-ELYY-CA0DFC
46299,1,HRLWTWN-ELYY-CA0DFC
46300,2,HRLWTWN-ELYY-CA0DFC
46301,3,HRLWTWN-ELYY-CA0DFC
46302,4,HRLWTWN-ELYY-CA0DFC
46303,5,HRLWTWN-ELYY-CA0DFC
46304,6,HRLWTWN-ELYY-CA0DFC
46305,7,HRLWTWN-ELYY-CA0DFC
46306,8,HRLWTWN-ELYY-CA0DFC
46307,9,HRLWTWN-ELYY-CA0DFC
46308,10,HRLWTWN-ELYY-CA0DFC
46309,11,HRLWTWN-ELYY-CA0DFC
46310,12,HRLWTWN-ELYY-CA0DFC
46311,13,HRLWTWN-ELYY-CA0DFC
46312,0,CAMBDGE-HRLWTWN-7FFCC5
46313,1,CAMBDGE-HRLWTWN-7FFCC5
46314,2,CAMBDGE-HRLWTWN-7FFCC5
46315,3,CAMBDGE-HRLWTWN-7FFCC5
46316,4,CAMBDGE-HRLWTWN-7FFCC5
46317,5,CAMBDGE-HRLWTWN-7FFCC5
46318,6,CAMBDGE-HRLWTWN-7FFCC5
46319,7,CAMBDGE-HRLWTWN-7FFCC5
46320,8,CAMBDGE-HRLWTWN-7FFCC5
46321,9,CAMBDGE-HRLWTWN-7FFCC5
46322,10,CAMBDGE-HRLWTWN-7FFCC5
46323,11,CAMBDGE-HRLWTWN-7FFCC5
46324,0,ELYY-HRLWTWN-9A94F7
46325,1,ELYY-HRLWTWN-9A94F7
46326,2,ELYY-HRLWTWN-9A94F7
46327,3,ELYY-HRLWTWN-9A94F7
46328,4,ELYY-HRLWTWN-9A94F7
46329,5,ELYY-HRLWTWN-9A94F7
46330,6,ELYY-HRLWTWN-9A94F7
46331,7,ELYY-HRLWTWN-9A94F7
46332,8,ELYY-HRLWTWN-9A94F7
46333,9,ELYY-HRLWTWN-9A94F7
46334,10,ELYY-HRLWTWN-9A94F7
46335,11,ELYY-HRLWTWN-9A94F7
46336,12,ELYY-HRLWTWN-9A94F7
46337,13,ELYY-HRLWTWN-9A94F7
46338,0,HRLWTWN-CAMBDGE-78DD6E
46339,1,HRLWTWN-CAMBDGE-78DD6E
46340,2,HRLWTWN-CAMBDGE-78DD6E
46341,3,HRLWTWN-CAMBDGE-78DD6E
46342,4,HRLWTWN-CAMBDGE-78DD6E
46343,5,HRLWTWN-CAMBDGE-78DD6E
46344,6,HRLWTWN-CAMBDGE-78DD6E
46345,7,HRLWTWN-CAMBDGE-78DD6E
46346,0,HRLWTWN-CAMBDGE-7E0A89
46347,1,HRLWTWN-CAMBDGE-7E0A89
46348,2,HRLWTWN-CAMBDGE-7E0A89
46349,3,HRLWTWN-CAMBDGE-7E0A89
46350,4,HRLWTWN-CAMBDGE-7E0A89
46351,5,HRLWTWN-CAMBDGE-7E0A89
46352,6,HRLWTWN-CAMBDGE-7E0A89
46353,7,HRLWTWN-CAMBDGE-7E0A89
46354,8,HRLWTWN-CAMBDGE-7E0A89
46355,9,HRLWTWN-CAMBDGE-7E0A89
46356,10,HRLWTWN-CAMBDGE-7E0A89
46357,11,HRLWTWN-CAMBDGE-7E0A89
46358,0,ELGIN-IVRNESS-3448AC
46359,1,ELGIN-IVRNESS-3448AC
46360,2,ELGIN-IVRNESS-3448AC
46361,3,ELGIN-IVRNESS-3448AC
46362,0,IVRNESS-ELGIN-BAB3DA
46363,1,IVRNESS-ELGIN-BAB3DA
46364,2,IVRNESS-ELGIN-BAB3DA
46365,3,IVRNESS-ELGIN-BAB3DA
46366,0,MOTHRWL-GSCD-CA1F2F
46367,1,MOTHRWL-GSCD-CA1F2F
46368,2,MOTHRWL-GSCD-CA1F2F
46369,3,MOTHRWL-GSCD-CA1F2F
46370,4,MOTHRWL-GSCD-CA1F2F
46371,5,MOTHRWL-GSCD-CA1F2F
46372,6,MOTHRWL-GSCD-CA1F2F
46373,7,MOTHRWL-GSCD-CA1F2F
46374,8,MOTHRWL-GSCD-CA1F2F
46375,9,MOTHRWL-GSCD-CA1F2F
46376,10,MOTHRWL-GSCD-CA1F2F
46377,11,MOTHRWL-GSCD-CA1F2F
46378,12,MOTHRWL-GSCD-CA1F2F
46379,13,MOTHRWL-GSCD-CA1F2F
46380,14,MOTHRWL-GSCD-CA1F2F
46381,15,MOTHRWL-GSCD-CA1F2F
46382,16,MOTHRWL-GSCD-CA1F2F
46383,17,MOTHRWL-GSCD-CA1F2F
46384,18,MOTHRWL-GSCD-CA1F2F
46385,0,RUGL-BHAMNWS-1C1C0D
46386,1,RUGL-BHAMNWS-1C1C0D
46387,2,RUGL-BHAMNWS-1C1C0D
46388,3,RUGL-BHAMNWS-1C1C0D
46389,4,RUGL-BHAMNWS-1C1C0D
46390,5,RUGL-BHAMNWS-1C1C0D
46391,6,RUGL-BHAMNWS-1C1C0D
46392,7,RUGL-BHAMNWS-1C1C0D
46393,8,RUGL-BHAMNWS-1C1C0D
46394,9,RUGL-BHAMNWS-1C1C0D
46395,0,BHAMNWS-COVNTRY-EFECA6
46396,1,BHAMNWS-COVNTRY-EFECA6
46397,2,BHAMNWS-COVNTRY-EFECA6
46398,3,BHAMNWS-COVNTRY-EFECA6
46399,4,BHAMNWS-COVNTRY-EFECA6
46400,5,BHAMNWS-COVNTRY-EFECA6
46401,0,LONB-LCHTTVH-CAA37D
46402,1,LONB-LCHTTVH-CAA37D
46403,2,LONB-LCHTTVH-CAA37D
46404,3,LONB-LCHTTVH-CAA37D
46405,4,LONB-LCHTTVH-CAA37D
46406,5,LONB-LCHTTVH-CAA37D
46407,6,LONB-LCHTTVH-CAA37D
46408,7,LONB-LCHTTVH-CAA37D
46409,8,LONB-LCHTTVH-CAA37D
46410,9,LONB-LCHTTVH-CAA37D
46411,10,LONB-LCHTTVH-CAA37D
46412,11,LONB-LCHTTVH-CAA37D
46413,12,LONB-LCHTTVH-CAA37D
46414,13,LONB-LCHTTVH-CAA37D
46415,14,LONB-LCHTTVH-CAA37D
46416,15,LONB-LCHTTVH-CAA37D
46417,16,LONB-LCHTTVH-CAA37D
46418,17,LONB-LCHTTVH-CAA37D
46419,18,LONB-LCHTTVH-CAA37D
46420,19,LONB-LCHTTVH-CAA37D
46421,0,EDINBUR-PLYMTH-9AE1B2
46422,1,EDINBUR-PLYMTH-9AE1B2
46423,2,EDINBUR-PLYMTH-9AE1B2
46424,3,EDINBUR-PLYMTH-9AE1B2
46425,4,EDINBUR-PLYMTH-9AE1B2
46426,5,EDINBUR-PLYMTH-9AE1B2
46427,6,EDINBUR-PLYMTH-9AE1B2
46428,7,EDINBUR-PLYMTH-9AE1B2
46429,8,EDINBUR-PLYMTH-9AE1B2
46430,9,EDINBUR-PLYMTH-9AE1B2
46431,10,EDINBUR-PLYMTH-9AE1B2
46432,11,EDINBUR-PLYMTH-9AE1B2
46433,12,EDINBUR-PLYMTH-9AE1B2
46434,13,EDINBUR-PLYMTH-9AE1B2
46435,14,EDINBUR-PLYMTH-9AE1B2
46436,15,EDINBUR-PLYMTH-9AE1B2
46437,16,EDINBUR-PLYMTH-9AE1B2
46438,17,EDINBUR-PLYMTH-9AE1B2
46439,18,EDINBUR-PLYMTH-9AE1B2
46440,19,EDINBUR-PLYMTH-9AE1B2
46441,20,EDINBUR-PLYMTH-9AE1B2
46442,21,EDINBUR-PLYMTH-9AE1B2
46443,0,EDINBUR-PLYMTH-8B4358
46444,1,EDINBUR-PLYMTH-8B4358
46445,2,EDINBUR-PLYMTH-8B4358
46446,3,EDINBUR-PLYMTH-8B4358
46447,4,EDINBUR-PLYMTH-8B4358
46448,5,EDINBUR-PLYMTH-8B4358
46449,6,EDINBUR-PLYMTH-8B4358
46450,7,EDINBUR-PLYMTH-8B4358
46451,8,EDINBUR-PLYMTH-8B4358
46452,9,EDINBUR-PLYMTH-8B4358
46453,10,EDINBUR-PLYMTH-8B4358
46454,11,EDINBUR-PLYMTH-8B4358
46455,12,EDINBUR-PLYMTH-8B4358
46456,13,EDINBUR-PLYMTH-8B4358
46457,14,EDINBUR-PLYMTH-8B4358
46458,15,EDINBUR-PLYMTH-8B4358
46459,16,EDINBUR-PLYMTH-8B4358
46460,17,EDINBUR-PLYMTH-8B4358
