source,target
29565,319256
29588,319256
29592,319256
29604,319256
29624,319256
29641,319256
29665,319256
29669,319256
29681,319256
29695,319256
29717,319256
29726,319256
29747,319256
29865,319256
30119,319256
30131,319256
30213,319256
30228,319256
30244,319256
30286,319256
30291,319256
30319,319256
30335,319256
30354,319256
30388,319256
30408,319256
30413,319256
30453,319256
30458,319256
30516,319256
30552,319256
30561,319256
30677,319256
30692,319256
30736,319256
31546,319256
48304,319256
48328,319256
49834,319256
49847,319256
50945,319256
50965,319256
50984,319256
51005,319256
51021,319256
51035,319256
51051,319256
51077,319256
51103,319256
51116,319256
51117,319256
34630,319257
34645,319257
34648,319257
34658,319257
34672,319257
34682,319257
34685,319257
34699,319257
1207,319258
23141,319258
24271,319258
25646,319258
25653,319258
25687,319258
25703,319258
25719,319258
25736,319258
25751,319258
25771,319258
25788,319258
26082,319258
26099,319258
26123,319258
26138,319258
3042,319259
3051,319259
3063,319259
3167,319259
3176,319259
3329,319259
3340,319259
28640,319259
28654,319259
28663,319259
28668,319259
40680,319259
40691,319259
40697,319259
48287,319259
19006,319260
21073,319260
21116,319260
21145,319260
21173,319260
21190,319260
21205,319260
22024,319260
22041,319260
22105,319260
22130,319260
22203,319260
22324,319260
47299,319260
47313,319260
4476,319261
4487,319261
4533,319261
4544,319261
4828,319261
4853,319261
4886,319261
4892,319261
4911,319261
4922,319261
4944,319261
15237,319261
15262,319261
15288,319261
15324,319261
15360,319261
15420,319261
15443,319261
15469,319261
15505,319261
15540,319261
15670,319261
15939,319261
15945,319261
15965,319261
16002,319261
16039,319261
16065,319261
16087,319261
16108,319261
16447,319261
44629,319261
46034,319261
23371,319262
23386,319262
23389,319262
23445,319262
23669,319262
23672,319262
23709,319262
23712,319262
23727,319262
6101,319263
6576,319263
6597,319263
6619,319263
6648,319263
6661,319263
6682,319263
6704,319263
6727,319263
46416,319263
3100,319264
5250,319264
28784,319264
40418,319264
40429,319264
41167,319264
41174,319264
44897,319264
13734,319265
13772,319265
41436,319265
41439,319265
41453,319265
13098,319266
13108,319266
13121,319266
13144,319266
13168,319266
13180,319266
13458,319266
13499,319266
13522,319266
13850,319266
13899,319266
3139,319267
41147,319267
21009,319268
21018,319268
48146,319269
48207,319269
11332,319270
42564,319270
42580,319270
42598,319270
42613,319270
42628,319270
42645,319270
42664,319270
42681,319270
42713,319270
42732,319270
42748,319270
42766,319270
42784,319270
42801,319270
17027,319271
17039,319271
17051,319271
17877,319271
17890,319271
17902,319271
321671,319271
40212,319272
41075,319272
41080,319272
32507,319273
33147,319273
33166,319273
33178,319273
33202,319273
33220,319273
33231,319273
33248,319273
33266,319273
33294,319273
33305,319273
33678,319273
34401,319273
35904,319273
38133,319273
38169,319273
38172,319273
38207,319273
38210,319273
38228,319273
38252,319273
38292,319273
38299,319273
38339,319273
38361,319273
38384,319273
38403,319273
48531,319273
48748,319273
48888,319273
48923,319273
48948,319273
50051,319273
50093,319273
50119,319273
50264,319273
50286,319273
51504,319273
322093,319273
41495,319274
41500,319274
42133,319274
42140,319274
11635,319275
11649,319275
11636,319276
11648,319276
12609,319277
12620,319277
12634,319277
12652,319277
12665,319277
12683,319277
12700,319277
42212,319277
42230,319277
42246,319277
42262,319277
42278,319277
42295,319277
43999,319277
45391,319277
45429,319277
45452,319277
45475,319277
45506,319277
45523,319277
45548,319277
45618,319277
45636,319277
45658,319277
45680,319277
46905,319277
49373,319277
51554,319277
30991,319278
31006,319278
31022,319278
31037,319278
33430,319278
7621,319279
7639,319279
7672,319279
7686,319279
7704,319279
7720,319279
7756,319279
7772,319279
7785,319279
7795,319279
7831,319279
7839,319279
7846,319279
7855,319279
7952,319279
8140,319279
8157,319279
8173,319279
8191,319279
8211,319279
8240,319279
8291,319279
8301,319279
8322,319279
8351,319279
8366,319279
8398,319279
8414,319279
8487,319279
8583,319279
8608,319279
8652,319279
8707,319279
8740,319279
8808,319279
8853,319279
8862,319279
8869,319279
8878,319279
8895,319279
8947,319279
8969,319279
8989,319279
44937,319279
46480,319279
46509,319279
46532,319279
46556,319279
46572,319279
46600,319279
46613,319279
46645,319279
46662,319279
46675,319279
46696,319279
49865,319279
4706,319280
15682,319280
15688,319280
15693,319280
15699,319280
15712,319280
5680,319281
6312,319281
6325,319281
6330,319281
6493,319281
6509,319281
6523,319281
6552,319281
7099,319281
7112,319281
7118,319281
7129,319281
23475,319281
321946,319281
11463,319283
11478,319283
11479,319283
42880,319283
42892,319283
42918,319283
42919,319283
42945,319283
42959,319283
42967,319283
42981,319283
43003,319283
49313,319283
49314,319283
1180,319284
23224,319284
23235,319284
23279,319284
24339,319284
24481,319284
24546,319284
24571,319284
24576,319284
26065,319284
321519,319284
32789,319285
32792,319285
32813,319285
32822,319285
30049,319286
30114,319286
30543,319286
31056,319286
31063,319286
31076,319286
31090,319286
31110,319286
31130,319286
31144,319286
31157,319286
31167,319286
27955,319288
28062,319288
28255,319288
28622,319288
28632,319288
46152,319288
48054,319288
48073,319288
48227,319288
50926,319288
49031,319289
49046,319289
49066,319289
49080,319289
49094,319289
20593,319290
20608,319290
50510,319290
2701,319291
2708,319291
2719,319291
2728,319291
3097,319291
3160,319291
3326,319291
3343,319291
7898,319291
7909,319291
7924,319291
7925,319291
8006,319291
8328,319291
8372,319291
8432,319291
8516,319291
8528,319291
8541,319291
8553,319291
8565,319291
8785,319291
8798,319291
8907,319291
28636,319291
28657,319291
28667,319291
28693,319291
28694,319291
28703,319291
28715,319291
28750,319291
28759,319291
34371,319291
34380,319291
34387,319291
34396,319291
35898,319291
35914,319291
35915,319291
35927,319291
35931,319291
35939,319291
35945,319291
35956,319291
35964,319291
35974,319291
35980,319291
35987,319291
35998,319291
36008,319291
36012,319291
36029,319291
36231,319291
36252,319291
38152,319291
38153,319291
38189,319291
38190,319291
38226,319291
38248,319291
40677,319291
40700,319291
44963,319291
46309,319291
46312,319291
46326,319291
46345,319291
46357,319291
46959,319291
46960,319291
46965,319291
47064,319291
47068,319291
48241,319291
48260,319291
48273,319291
48276,319291
48284,319291
48756,319291
48764,319291
48783,319291
48907,319291
48908,319291
49131,319291
49139,319291
49209,319291
49221,319291
49815,319291
51319,319291
51531,319291
2700,319292
2709,319292
2720,319292
2729,319292
3098,319292
3159,319292
28692,319292
28695,319292
28704,319292
28716,319292
28749,319292
28758,319292
34372,319292
34381,319292
34386,319292
34395,319292
35938,319292
35946,319292
35955,319292
35963,319292
35973,319292
35981,319292
35988,319292
35997,319292
36007,319292
36232,319292
46310,319292
46325,319292
48240,319292
48261,319292
48274,319292
48275,319292
48782,319292
49208,319292
4714,319293
4743,319293
5002,319293
5035,319293
23370,319294
23390,319294
23414,319294
23708,319294
23713,319294
5507,319295
5522,319295
5538,319295
5555,319295
5567,319295
5582,319295
7556,319295
7582,319295
7594,319295
49528,319295
49545,319295
49573,319295
49582,319295
49754,319295
322001,319295
1169,319296
1170,319296
1195,319296
1431,319296
1485,319296
1500,319296
1525,319296
1526,319296
1547,319296
1561,319296
22709,319296
22710,319296
22747,319296
22748,319296
22762,319296
22941,319296
22957,319296
22958,319296
22969,319296
23061,319296
23150,319296
23174,319296
23175,319296
23201,319296
23214,319296
23227,319296
23238,319296
23263,319296
23264,319296
23289,319296
23311,319296
23327,319296
24307,319296
24321,319296
24336,319296
24422,319296
24439,319296
24536,319296
25197,319296
25213,319296
25229,319296
25246,319296
25333,319296
25357,319296
25668,319296
25862,319296
25887,319296
25922,319296
26017,319296
26040,319296
26055,319296
26144,319296
26234,319296
26335,319296
26361,319296
26370,319296
26435,319296
26462,319296
26599,319296
26649,319296
26673,319296
44754,319296
44764,319296
46991,319296
47481,319296
50734,319296
50749,319296
321529,319296
321553,319296
24801,319297
24820,319297
24840,319297
24855,319297
24876,319297
24893,319297
24915,319297
24936,319297
24954,319297
24983,319297
25004,319297
25026,319297
25036,319297
25055,319297
25073,319297
25094,319297
25114,319297
25131,319297
25157,319297
47466,319297
19490,319298
19493,319298
19499,319298
19503,319298
19506,319298
19511,319298
19514,319298
19517,319298
27788,319299
27796,319299
28586,319299
28588,319299
1349,319300
27787,319300
27795,319300
27834,319300
27845,319300
27915,319300
27933,319300
28025,319300
28049,319300
28055,319300
28162,319300
28171,319300
28261,319300
28374,319300
28394,319300
28410,319300
28427,319300
28446,319300
28462,319300
28474,319300
28483,319300
28498,319300
28504,319300
28513,319300
28532,319300
28549,319300
28569,319300
28587,319300
28589,319300
28597,319300
44818,319300
44826,319300
46158,319300
46205,319300
48060,319300
48067,319300
48121,319300
48184,319300
48189,319300
48221,319300
50920,319300
322220,319300
322240,319300
322266,319300
4128,319301
5157,319301
5166,319301
5197,319301
5207,319301
16572,319301
16593,319301
16623,319301
16631,319301
11260,319302
11351,319302
11371,319302
42315,319302
42700,319302
43054,319302
43065,319302
43084,319302
43206,319302
43217,319302
43343,319302
43355,319302
43388,319302
43430,319302
43444,319302
322135,319302
322144,319302
2203,319303
2260,319303
2271,319303
2281,319303
2289,319303
2297,319303
2306,319303
2367,319303
2379,319303
2391,319303
2399,319303
2407,319303
2416,319303
2457,319303
2473,319303
2490,319303
2508,319303
2525,319303
2539,319303
2556,319303
2610,319303
2628,319303
2644,319303
3837,319303
3885,319303
4817,319303
10727,319303
10739,319303
10750,319303
10758,319303
10778,319303
10788,319303
10796,319303
10807,319303
11204,319303
11212,319303
11232,319303
11243,319303
12316,319303
12332,319303
12593,319303
12970,319303
12984,319303
13230,319303
13368,319303
13643,319303
15892,319303
39045,319303
39055,319303
39066,319303
39146,319303
39156,319303
39211,319303
39229,319303
39248,319303
39266,319303
39284,319303
41218,319303
41227,319303
41236,319303
41237,319303
41245,319303
41265,319303
41325,319303
41343,319303
41354,319303
41366,319303
41378,319303
41396,319303
41687,319303
41720,319303
41738,319303
41739,319303
41815,319303
41828,319303
41872,319303
41881,319303
41906,319303
41923,319303
41943,319303
41955,319303
41974,319303
42407,319303
43077,319303
43098,319303
43105,319303
43152,319303
43244,319303
43245,319303
43293,319303
43315,319303
43316,319303
43359,319303
43401,319303
43468,319303
43469,319303
43479,319303
44502,319303
44515,319303
44552,319303
49452,319303
5055,319304
5068,319304
16165,319304
16185,319304
16207,319304
16223,319304
16244,319304
16266,319304
46066,319304
3479,319305
3582,319305
3612,319305
3622,319305
4029,319305
4041,319305
4067,319305
14367,319305
49476,319305
27086,319306
27192,319306
27206,319306
27221,319306
27321,319306
12115,319307
13193,319307
13308,319307
13332,319307
13671,319307
41520,319307
41537,319307
42007,319307
33917,319308
33935,319308
33955,319308
33956,319308
35865,319308
24227,319309
24419,319309
24590,319309
24603,319309
25673,319309
25948,319309
26013,319309
26037,319309
26439,319309
36664,319310
36691,319310
36711,319310
36728,319310
36767,319310
36793,319310
36838,319310
36859,319310
36876,319310
36895,319310
36915,319310
38654,319310
38667,319310
38697,319310
38721,319310
38748,319310
48965,319310
48977,319310
44827,319311
46159,319311
46204,319311
48061,319311
48066,319311
48122,319311
48188,319311
48220,319311
12041,319312
12385,319312
20909,319313
20914,319313
20919,319313
20926,319313
20584,319314
20589,319314
50497,319314
50502,319314
2227,319315
26702,319315
26741,319315
26767,319315
26782,319315
26810,319315
26828,319315
26847,319315
26889,319315
26915,319315
26927,319315
26956,319315
26990,319315
27010,319315
27027,319315
27045,319315
27121,319315
27145,319315
27172,319315
27268,319315
27281,319315
27300,319315
27309,319315
27421,319315
27444,319315
27462,319315
27503,319315
27525,319315
27543,319315
27645,319315
27670,319315
27702,319315
27735,319315
27755,319315
27780,319315
38857,319315
38878,319315
38889,319315
38938,319315
38948,319315
38959,319315
38977,319315
39124,319315
47563,319315
47590,319315
47619,319315
47639,319315
47660,319315
47714,319315
47885,319315
47914,319315
49438,319315
50908,319315
322209,319315
32788,319316
32793,319316
32812,319316
32821,319316
31177,319317
31192,319317
31203,319317
31218,319317
31234,319317
8928,319318
18058,319318
18094,319318
18114,319318
18147,319318
18365,319318
18382,319318
18758,319318
19667,319318
19689,319318
19709,319318
19748,319318
19774,319318
19840,319318
19871,319318
19892,319318
19942,319318
19977,319318
20011,319318
20056,319318
21355,319318
21369,319318
21398,319318
21421,319318
21437,319318
21805,319318
21844,319318
21881,319318
21913,319318
21958,319318
21989,319318
22480,319318
22496,319318
22517,319318
22536,319318
22557,319318
47360,319318
49116,319318
50408,319318
20950,319319
29286,319319
29326,319319
29356,319319
29384,319319
29416,319319
29452,319319
29472,319319
29504,319319
29536,319319
29549,319319
29576,319319
29619,319319
29656,319319
29711,319319
29732,319319
29754,319319
29769,319319
29780,319319
29791,319319
29804,319319
18037,319320
18086,319320
18137,319320
18165,319320
18193,319320
18207,319320
18329,319320
18399,319320
18407,319320
18810,319320
21236,319320
21265,319320
21290,319320
21321,319320
21343,319320
22187,319320
22264,319320
22289,319320
22348,319320
22389,319320
22541,319320
29636,319320
29847,319320
29855,319320
29870,319320
30129,319320
30141,319320
47127,319320
47145,319320
47158,319320
47368,319320
50357,319320
50374,319320
50418,319320
4697,319321
4991,319321
16119,319321
16130,319321
8696,319322
8921,319322
28108,319322
28120,319322
28138,319322
28146,319322
28154,319322
28291,319322
46636,319322
46705,319322
48113,319322
48128,319322
49873,319322
3812,319323
4364,319323
4405,319323
4418,319323
15178,319323
15874,319323
4378,319324
4449,319324
14612,319324
15151,319324
15165,319324
15192,319324
16466,319324
16469,319324
16484,319324
16506,319324
16509,319324
44613,319324
4453,319325
4510,319325
4515,319325
4562,319325
14658,319325
15220,319325
15245,319325
15270,319325
15296,319325
15332,319325
15363,319325
15405,319325
15412,319325
15440,319325
15461,319325
15497,319325
15522,319325
15560,319325
49030,319326
49045,319326
49067,319326
49081,319326
49095,319326
4957,319327
4964,319327
5012,319327
5025,319327
13201,319328
41559,319328
41568,319328
41577,319328
41586,319328
41614,319328
41661,319328
41670,319328
42090,319328
42099,319328
44534,319328
25982,319329
25996,319329
26052,319329
36665,319329
36690,319329
36710,319329
36729,319329
36766,319329
36792,319329
36839,319329
36858,319329
36877,319329
36896,319329
36916,319329
38655,319329
38666,319329
38696,319329
38720,319329
38749,319329
48966,319329
48976,319329
1800,319330
1811,319330
1947,319330
1968,319330
1976,319330
1989,319330
2001,319330
40852,319330
40863,319330
40973,319330
40996,319330
41016,319330
41029,319330
41048,319330
49165,319330
49174,319330
19563,319331
19618,319331
21501,319331
21534,319331
1215,319332
1272,319332
1280,319332
24205,319332
25368,319332
26210,319332
26267,319332
26282,319332
26305,319332
26504,319332
26529,319332
26559,319332
26587,319332
26622,319332
26636,319332
11668,319333
11723,319333
11757,319333
11772,319333
11794,319333
11821,319333
43609,319333
43618,319333
43630,319333
43642,319333
44065,319333
44075,319333
44122,319333
44141,319333
44156,319333
44206,319333
1343,319334
22629,319334
22642,319334
22663,319334
22676,319334
22691,319334
22702,319334
22706,319334
22713,319334
22744,319334
22751,319334
22765,319334
23090,319334
23099,319334
23120,319334
23212,319334
24132,319334
24194,319334
24249,319334
25226,319334
25243,319334
25410,319334
25429,319334
25448,319334
25478,319334
25497,319334
25526,319334
25542,319334
25571,319334
25588,319334
25617,319334
25631,319334
25964,319334
25992,319334
26019,319334
26042,319334
26182,319334
26384,319334
37320,319334
37379,319334
37383,319334
37440,319334
37445,319334
37479,319334
37516,319334
37572,319334
37577,319334
37639,319334
37671,319334
37675,319334
37732,319334
37766,319334
37770,319334
37789,319334
37794,319334
44722,319334
44733,319334
44877,319334
19044,319335
19062,319335
19080,319335
19106,319335
19121,319335
19136,319335
19156,319335
19168,319335
19183,319335
19196,319335
19210,319335
19353,319335
19370,319335
19387,319335
19406,319335
19422,319335
19435,319335
19447,319335
19461,319335
19476,319335
20193,319335
20202,319335
20327,319335
47184,319335
50467,319335
50479,319335
50602,319335
32605,319336
32684,319336
32715,319336
32729,319336
32748,319336
32772,319336
33393,319336
33421,319336
33450,319336
33461,319336
33472,319336
33490,319336
33504,319336
33515,319336
33522,319336
33534,319336
33540,319336
33547,319336
33558,319336
33578,319336
33601,319336
33698,319336
33720,319336
33741,319336
33758,319336
33787,319336
33799,319336
33821,319336
33842,319336
33851,319336
33870,319336
33882,319336
33899,319336
33904,319336
33915,319336
33999,319336
34004,319336
34033,319336
34052,319336
34058,319336
34082,319336
34095,319336
34123,319336
34139,319336
34166,319336
34178,319336
34199,319336
34210,319336
34233,319336
34252,319336
34273,319336
34284,319336
34308,319336
34329,319336
34351,319336
34368,319336
34415,319336
36091,319336
36098,319336
36116,319336
36123,319336
36145,319336
36152,319336
36174,319336
36186,319336
36206,319336
36213,319336
48370,319336
48389,319336
321586,319336
11589,319337
11606,319337
43837,319337
43891,319337
43902,319337
43913,319337
43926,319337
43938,319337
43950,319337
43963,319337
43974,319337
5673,319338
5710,319338
6318,319338
6337,319338
6530,319338
6544,319338
7573,319338
24741,319339
24758,319339
24792,319339
25148,319339
25172,319339
44694,319339
322011,319339
33352,319340
33361,319340
33364,319340
33379,319340
33616,319340
33631,319340
35337,319340
35354,319340
35361,319340
35378,319340
35399,319340
35412,319340
35425,319340
35442,319340
35461,319340
48700,319340
48710,319340
11462,319341
11476,319341
11480,319341
42881,319341
42894,319341
42917,319341
42920,319341
42944,319341
42957,319341
42969,319341
42982,319341
43002,319341
49311,319341
49316,319341
43833,319342
43967,319342
49347,319342
49382,319342
7679,319343
7780,319343
8148,319343
8165,319343
8198,319343
8342,319343
8390,319343
8406,319343
8477,319343
8697,319343
8732,319343
8801,319343
8920,319343
28109,319343
28121,319343
28139,319343
28147,319343
28153,319343
28290,319343
46637,319343
46704,319343
48114,319343
48127,319343
49872,319343
23356,319344
23373,319344
23404,319344
23412,319344
23428,319344
23429,319344
23458,319344
46932,319344
46933,319344
46946,319344
46951,319344
46966,319344
46975,319344
46988,319344
47053,319344
47060,319344
48239,319344
48302,319344
49189,319344
49197,319344
50304,319344
21240,319345
21269,319345
21294,319345
21325,319345
21347,319345
22183,319345
22260,319345
22285,319345
22344,319345
22385,319345
7637,319346
7656,319346
7754,319346
7821,319346
8031,319346
8048,319346
8075,319346
8092,319346
8175,319346
8242,319346
8266,319346
8623,319346
8971,319346
8987,319346
9138,319346
9155,319346
9172,319346
9189,319346
9211,319346
9229,319346
9240,319346
9259,319346
9271,319346
9278,319346
9297,319346
9308,319346
9314,319346
9330,319346
9354,319346
9372,319346
9389,319346
9405,319346
9422,319346
9439,319346
9456,319346
9474,319346
9494,319346
12995,319346
13004,319346
13017,319346
16758,319346
16768,319346
16771,319346
16778,319346
16782,319346
16788,319346
16795,319346
16800,319346
16806,319346
16875,319346
16880,319346
16910,319346
16921,319346
16973,319346
41270,319346
41278,319346
41293,319346
41307,319346
41318,319346
44673,319346
46478,319346
46530,319346
46615,319346
49863,319346
49878,319346
50327,319346
321621,319346
321633,319346
321643,319346
12146,319347
12149,319347
12175,319347
12189,319347
12194,319347
12208,319347
12462,319347
12487,319347
12503,319347
12506,319347
12532,319347
12540,319347
12641,319347
12644,319347
12672,319347
12690,319347
12693,319347
13718,319347
13753,319347
13764,319347
13782,319347
13794,319347
13805,319347
13817,319347
13978,319347
13988,319347
13993,319347
42080,319347
42202,319347
42223,319347
42238,319347
42254,319347
42270,319347
42286,319347
46925,319347
41324,319348
41395,319348
41851,319348
41924,319348
23662,319349
23679,319349
23680,319349
23695,319349
17915,319350
17921,319350
17933,319350
17943,319350
17957,319350
17969,319350
17977,319350
17988,319350
18003,319350
18243,319350
18250,319350
18258,319350
18265,319350
18276,319350
18290,319350
18304,319350
18316,319350
20624,319350
20634,319350
20976,319350
20988,319350
21124,319350
21149,319350
47332,319350
50347,319350
50384,319350
26722,319351
26734,319351
26758,319351
26773,319351
26869,319351
26964,319351
27072,319351
27128,319351
27152,319351
27180,319351
27253,319351
27428,319351
27469,319351
27510,319351
27532,319351
27551,319351
27638,319351
27663,319351
27695,319351
27726,319351
27771,319351
27947,319351
28243,319351
28249,319351
44810,319351
47555,319351
47583,319351
47610,319351
47892,319351
47921,319351
50899,319351
30062,319352
30084,319352
30101,319352
31955,319352
31970,319352
31995,319352
32048,319352
32070,319352
32100,319352
32122,319352
32280,319352
32307,319352
32322,319352
810,319353
39708,319353
39873,319353
40021,319353
40034,319353
40046,319353
1123,319354
1138,319354
1156,319354
1635,319354
1649,319354
1668,319354
1681,319354
1699,319354
1714,319354
1730,319354
1744,319354
1754,319354
1775,319354
1784,319354
1820,319354
1831,319354
1847,319354
1863,319354
1879,319354
1904,319354
1921,319354
1929,319354
1955,319354
1960,319354
2008,319354
2061,319354
2081,319354
2101,319354
2120,319354
2145,319354
40706,319354
40725,319354
40735,319354
40753,319354
40768,319354
40784,319354
40795,319354
40814,319354
40825,319354
40838,319354
40880,319354
40896,319354
40912,319354
40964,319354
40981,319354
40988,319354
41008,319354
41037,319354
2658,319355
2665,319355
2754,319355
2761,319355
2778,319355
2793,319355
2804,319355
2818,319355
2825,319355
2847,319355
2856,319355
2866,319355
2881,319355
2908,319355
2927,319355
2936,319355
2945,319355
2951,319355
2970,319355
3190,319355
5222,319355
5232,319355
5242,319355
28679,319355
28732,319355
28740,319355
28791,319355
40170,319355
40181,319355
40191,319355
40198,319355
40227,319355
40294,319355
40302,319355
40310,319355
40322,319355
40333,319355
40345,319355
40357,319355
40370,319355
40383,319355
40398,319355
40411,319355
40440,319355
40449,319355
40459,319355
40468,319355
40473,319355
40482,319355
40494,319355
40502,319355
40510,319355
40521,319355
40528,319355
40535,319355
40547,319355
40556,319355
40565,319355
40569,319355
40577,319355
40590,319355
40598,319355
40607,319355
40615,319355
40624,319355
40639,319355
40646,319355
40661,319355
40668,319355
41066,319355
44467,319355
46196,319355
49146,319355
49152,319355
1422,319356
1559,319356
22955,319356
22960,319356
22971,319356
24380,319356
24524,319356
25355,319356
25899,319356
25918,319356
25928,319356
26379,319356
50744,319356
7626,319357
7641,319357
7659,319357
7677,319357
7691,319357
7707,319357
7726,319357
7738,319357
7759,319357
7777,319357
7800,319357
7825,319357
7941,319357
7963,319357
7973,319357
7986,319357
7991,319357
8035,319357
8052,319357
8088,319357
8146,319357
8163,319357
8170,319357
8196,319357
8209,319357
8238,319357
8262,319357
8317,319357
8344,319357
8360,319357
8392,319357
8408,319357
8429,319357
8479,319357
8514,319357
8597,319357
8619,319357
8700,319357
8734,319357
8755,319357
8765,319357
8803,319357
8843,319357
8901,319357
8917,319357
8945,319357
8967,319357
8992,319357
18718,319357
18728,319357
18736,319357
18744,319357
18752,319357
18943,319357
18953,319357
19651,319357
19783,319357
20232,319357
20254,319357
20293,319357
20310,319357
20463,319357
20611,319357
20615,319357
20630,319357
20640,319357
20646,319357
21248,319357
21304,319357
21588,319357
21677,319357
21722,319357
22235,319357
22377,319357
28112,319357
28124,319357
28142,319357
28150,319357
28287,319357
44943,319357
44950,319357
46434,319357
46456,319357
46482,319357
46511,319357
46534,319357
46559,319357
46574,319357
46598,319357
46640,319357
46660,319357
46672,319357
46701,319357
46717,319357
47196,319357
49785,319357
49820,319357
49869,319357
50533,319357
19002,319358
19316,319358
21069,319358
21112,319358
21141,319358
21169,319358
21186,319358
21218,319358
22028,319358
22045,319358
22109,319358
22134,319358
22245,319358
22328,319358
47295,319358
47317,319358
9207,319359
9226,319359
9289,319359
9318,319359
11842,319359
44261,319359
44325,319359
44365,319359
44380,319359
44395,319359
44410,319359
49394,319359
49886,319359
18434,319360
19221,319360
19231,319360
20132,319360
20864,319360
20934,319360
21031,319360
21044,319360
21054,319360
21384,319360
21450,319360
22081,319360
47175,319360
47254,319360
47261,319360
50626,319360
50633,319360
11252,319361
11271,319361
11331,319361
11359,319361
11379,319361
42307,319361
42327,319361
42563,319361
42579,319361
42597,319361
42612,319361
42627,319361
42644,319361
42663,319361
42680,319361
42714,319361
42733,319361
42749,319361
42767,319361
42785,319361
42802,319361
42820,319361
42835,319361
11630,319362
11654,319362
49368,319362
51573,319362
13036,319363
13041,319363
13301,319363
13313,319363
13321,319363
13339,319363
41778,319363
41788,319363
41794,319363
40213,319364
41076,319364
41079,319364
29061,319365
29073,319365
29086,319365
29100,319365
29105,319365
29123,319365
29140,319365
29165,319365
29188,319365
30157,319365
30255,319365
30280,319365
30304,319365
30341,319365
30382,319365
30402,319365
30441,319365
30503,319365
30578,319365
30586,319365
30603,319365
30608,319365
30626,319365
30640,319365
30655,319365
30719,319365
30749,319365
30765,319365
32344,319365
32365,319365
32399,319365
48313,319365
48334,319365
50937,319365
50955,319365
50974,319365
50994,319365
51015,319365
51041,319365
4303,319366
4460,319366
4503,319366
4522,319366
4555,319366
4840,319366
4863,319366
4874,319366
4903,319366
4930,319366
5111,319366
14924,319366
14957,319366
14986,319366
15009,319366
15227,319366
15252,319366
15277,319366
15308,319366
15344,319366
15375,319366
15398,319366
15431,319366
15454,319366
15485,319366
15515,319366
15553,319366
15660,319366
15917,319366
15927,319366
15957,319366
15974,319366
15989,319366
16016,319366
16027,319366
16052,319366
16078,319366
16096,319366
16354,319366
16376,319366
16386,319366
16401,319366
16434,319366
44617,319366
46050,319366
46080,319366
46099,319366
46116,319366
32523,319367
32538,319367
32547,319367
32563,319367
32571,319367
32588,319367
32611,319367
32626,319367
32640,319367
32655,319367
32698,319367
32741,319367
32765,319367
33386,319367
33414,319367
48396,319367
322032,319367
811,319368
39709,319368
39872,319368
40020,319368
40033,319368
40047,319368
1267,319369
1293,319369
1410,319369
1465,319369
1501,319369
1517,319369
22774,319369
22791,319369
22809,319369
22820,319369
22832,319369
22851,319369
22880,319369
22898,319369
22910,319369
22928,319369
23044,319369
23290,319369
24130,319369
24152,319369
24168,319369
24187,319369
24231,319369
24232,319369
24258,319369
24279,319369
24287,319369
24348,319369
24376,319369
24390,319369
24472,319369
24484,319369
24502,319369
24514,319369
24598,319369
25219,319369
25272,319369
25286,319369
25297,319369
25316,319369
25638,319369
25661,319369
25669,319369
25806,319369
25822,319369
25871,319369
25895,319369
25905,319369
25932,319369
25940,319369
25953,319369
26105,319369
26254,319369
26269,319369
26287,319369
26307,319369
26323,319369
26474,319369
26490,319369
26527,319369
26542,319369
26557,319369
26582,319369
44741,319369
50704,319369
50748,319369
32499,319370
35874,319370
1425,319371
1554,319371
23167,319371
24369,319371
24383,319371
24521,319371
25865,319371
26367,319371
26376,319371
44770,319371
6105,319372
6580,319372
6601,319372
6623,319372
6644,319372
6657,319372
6678,319372
6700,319372
6723,319372
6744,319372
6762,319372
7145,319372
7164,319372
46412,319372
31558,319373
31569,319373
31572,319373
31583,319373
31559,319374
31570,319374
31571,319374
31582,319374
2223,319375
2236,319375
2646,319375
9692,319375
9725,319375
9753,319375
9754,319375
9784,319375
9785,319375
9813,319375
9846,319375
9877,319375
9878,319375
9905,319375
9906,319375
9933,319375
9934,319375
9966,319375
10004,319375
11279,319375
26696,319375
26725,319375
26737,319375
26761,319375
26776,319375
26804,319375
26822,319375
26842,319375
26866,319375
26872,319375
26883,319375
26892,319375
26913,319375
26919,319375
26921,319375
26961,319375
26971,319375
26996,319375
27016,319375
27033,319375
27051,319375
27069,319375
27125,319375
27149,319375
27177,319375
27250,319375
27274,319375
27276,319375
27287,319375
27304,319375
27314,319375
27425,319375
27447,319375
27466,319375
27507,319375
27529,319375
27548,319375
27641,319375
27666,319375
27698,319375
27729,319375
27752,319375
27774,319375
28246,319375
38861,319375
38882,319375
38892,319375
38932,319375
38934,319375
38945,319375
38955,319375
38981,319375
39126,319375
42341,319375
42360,319375
42376,319375
42390,319375
42391,319375
42418,319375
42436,319375
43532,319375
43545,319375
43560,319375
43798,319375
43814,319375
44774,319375
44775,319375
44813,319375
45891,319375
47558,319375
47586,319375
47613,319375
47634,319375
47657,319375
47682,319375
47704,319375
47719,319375
47889,319375
47918,319375
49434,319375
50902,319375
321559,319375
321938,319375
322157,319375
322174,319375
322181,319375
322187,319375
322215,319375
22757,319376
23084,319376
25237,319376
25404,319376
25470,319376
25489,319376
25510,319376
